Dataset_Name,Dataset_Type,K_Value,Q_Budget,Iteration,Exec_Time_Coreset,Cost_P_C_Baseline,Cost_Q_C_prime,Cost_P_C_prime,Cost_Random,Exec_Time_Random
donuts,tabular,64,256,5,1.98,2005270.4140569994,1240646.8484117403,2432040.528209895,2694259.7950581093,0.063
donuts,tabular,64,256,6,1.7927,2005270.4140569994,1450679.679353377,2471435.3104888084,2658976.140464114,0.0634
donuts,tabular,64,256,7,1.9153,2005270.4140569994,1304258.00640963,2331998.8133733,2518016.0892435545,0.0641
donuts,tabular,64,256,8,1.5482,2005270.4140569994,1197016.479701987,2335063.9200313846,2611962.0028196834,0.0772
donuts,tabular,64,256,9,1.8344,2005270.4140569994,1416348.5750807996,2434446.202868312,2349602.7721648724,0.07
donuts,tabular,64,512,0,1.936,2005270.4140569994,1555210.5916518858,2270124.2528893063,2339396.3057759376,0.0742
donuts,tabular,64,512,1,1.6638,2005270.4140569994,1440926.055008004,2249909.377938575,2360099.8581873258,0.0605
donuts,tabular,64,512,2,1.6192,2005270.4140569994,1547500.660171422,2232813.8099391963,2307870.477401336,0.0598
donuts,tabular,64,512,3,1.6399,2005270.4140569994,1613415.0764331173,2260660.187833613,2275652.2779397666,0.0601
donuts,tabular,64,512,4,1.7718,2005270.4140569994,1603554.7128435874,2257877.668985506,2295072.1163446,0.0736
donuts,tabular,64,512,5,1.6602,2005270.4140569994,1630718.47438723,2258988.4373151343,2356324.523359685,0.0588
donuts,tabular,64,512,6,1.9563,2005270.4140569994,1456868.213682337,2178113.085947829,2338575.265012431,0.0711
donuts,tabular,64,512,7,1.8311,2005270.4140569994,1602658.6272416103,2269325.021052148,2393331.945036256,0.071
donuts,tabular,64,512,8,1.7616,2005270.4140569994,1649104.0700486838,2274565.6993757105,2391696.838826028,0.0713
donuts,tabular,64,512,9,1.6403,2005270.4140569994,1543360.2803638554,2242726.3817920503,2447680.103536637,0.0733
donuts,tabular,64,1024,0,1.72,2005270.4140569994,1786224.2112484055,2134113.8840589067,2239231.7983162734,0.0637
donuts,tabular,64,1024,1,1.5664,2005270.4140569994,1703975.7754421728,2155416.676280402,2163252.5314980634,0.0665
donuts,tabular,64,1024,2,1.6774,2005270.4140569994,1716242.213516698,2146561.5979790385,2201417.647418538,0.0723
donuts,tabular,64,1024,3,1.5905,2005270.4140569994,1841214.5895033043,2183622.089908416,2216593.38756676,0.0593
donuts,tabular,64,1024,4,1.6729,2005270.4140569994,1729458.4407112002,2134716.379331229,2222360.5622186093,0.0699
donuts,tabular,64,1024,5,1.6562,2005270.4140569994,1799299.9358637366,2181033.4362851703,2256123.9601311823,0.0752
donuts,tabular,64,1024,6,1.7024,2005270.4140569994,1706940.9942760943,2157746.5029138415,2187496.190782319,0.0687
donuts,tabular,64,1024,7,1.8154,2005270.4140569994,1761647.613898912,2168816.2235528203,2183057.714656811,0.0626
donuts,tabular,64,1024,8,1.8038,2005270.4140569994,1816602.198568215,2168722.0743209682,2235052.338762676,0.0641
donuts,tabular,64,1024,9,1.9176,2005270.4140569994,1688931.5948106903,2139503.4590882254,2210752.457980889,0.066
donuts,tabular,64,4096,0,1.9943,2005270.4140569994,1981051.4193228371,2098294.436788413,2074605.2348101807,0.0916
donuts,tabular,64,4096,1,2.0469,2005270.4140569994,1924565.06375772,2072034.6101676659,2056949.4142433866,0.1797
donuts,tabular,64,4096,2,1.9775,2005270.4140569994,1909045.8626633778,2058046.6680582794,2110010.269818004,0.0988
donuts,tabular,64,4096,3,1.7613,2005270.4140569994,1896983.3750393698,2061139.756161288,2095074.148841053,0.097
donuts,tabular,64,4096,4,1.8472,2005270.4140569994,1901234.8832887483,2068770.3951850152,2086712.6501435474,0.1488
donuts,tabular,64,4096,5,1.9228,2005270.4140569994,1894134.0405440438,2048790.428067369,2081617.693707971,0.077
donuts,tabular,64,4096,6,1.6341,2005270.4140569994,1944718.394189699,2095454.9543404551,2107123.9916545665,0.0882
donuts,tabular,64,4096,7,1.9915,2005270.4140569994,1951360.9381528979,2107741.7701625233,2112223.701721334,0.1213
donuts,tabular,64,4096,8,2.0407,2005270.4140569994,1876623.9281648332,2058954.6930215016,2105365.9609025484,0.0763
donuts,tabular,64,4096,9,1.9177,2005270.4140569994,1924779.2152538463,2061550.4710336193,2073606.489038458,0.0856
donuts,tabular,64,8192,0,1.8516,2005270.4140569994,1976320.9329289144,2039943.368819905,2049446.3907690728,0.0958
donuts,tabular,64,8192,1,1.9427,2005270.4140569994,1922270.296135891,2038162.8376376943,2077388.5784358107,0.0868
donuts,tabular,64,8192,2,1.8018,2005270.4140569994,1932886.7066752734,2054763.512720149,2044462.8755044518,0.1068
donuts,tabular,64,8192,3,1.6529,2005270.4140569994,1932859.5534388493,2041866.9557506645,2084685.1391493245,0.121
donuts,tabular,64,8192,4,1.8605,2005270.4140569994,1970339.9307516094,2051660.3753066668,2052720.5872612388,0.1089
donuts,tabular,64,8192,5,1.9119,2005270.4140569994,1957543.6811556544,2044217.9859165945,2044008.596598642,0.0996
donuts,tabular,64,8192,6,2.0125,2005270.4140569994,1953434.450838559,2040725.5435693893,2042683.8047780592,0.0958
donuts,tabular,64,8192,7,1.8517,2005270.4140569994,1915146.946408876,2019142.6530218357,2055676.4805797497,0.0989
donuts,tabular,64,8192,8,1.694,2005270.4140569994,1955909.652191364,2030842.411864657,2039298.9555076966,0.09
donuts,tabular,64,8192,9,1.7819,2005270.4140569994,1923012.3314530896,2032624.5869679288,2062927.275406052,0.1097
uber,tabular,2,64,0,0.3936,732.6674198391597,726.2478853442929,777.8728488119754,834.2140577777286,0.0427
uber,tabular,2,64,1,0.3431,732.6674198391597,737.2897486127749,757.6333243230808,745.4268184848773,0.0391
uber,tabular,2,64,2,0.3682,732.6674198391597,727.7077816509409,853.7248478394819,863.9738676816061,0.0423
uber,tabular,2,64,3,0.3581,732.6674198391597,760.2246304315871,785.2877641360897,882.6461001294279,0.0374
uber,tabular,2,64,4,0.4507,732.6674198391597,672.3719201058618,761.694078726781,743.7678903930255,0.038
uber,tabular,2,64,5,0.2929,732.6674198391597,787.971508215626,856.6158751599495,791.7816224609801,0.0404
uber,tabular,2,64,6,0.3179,732.6674198391597,874.2911341809316,860.3274978057407,762.931072200292,0.0357
uber,tabular,2,64,7,0.3483,732.6674198391597,685.887176933092,739.2025509319355,737.4135222260101,0.0462
uber,tabular,2,64,8,0.317,732.6674198391597,796.2948878727619,871.7030180329291,811.4950241050185,0.0458
uber,tabular,2,64,9,0.3921,732.6674198391597,725.2873502065132,733.9004819209063,783.4783191304826,0.0419
uber,tabular,2,128,0,0.3599,732.6674198391597,781.1263085383329,789.0148272306815,896.0276899866358,0.0386
uber,tabular,2,128,1,0.3578,732.6674198391597,704.6913624472875,742.0384568585828,759.1305923938469,0.04
uber,tabular,2,128,2,0.3705,732.6674198391597,837.4119444014171,854.6506424593603,760.4382832236872,0.0343
uber,tabular,2,128,3,0.3795,732.6674198391597,718.6797171719726,760.7732599658066,738.0203542490194,0.0354
uber,tabular,2,128,4,0.4237,732.6674198391597,761.6561358731469,848.3837670692328,751.7306775093637,0.0415
uber,tabular,2,128,5,0.3506,732.6674198391597,725.697895594826,744.4176222700203,779.5044343380201,0.0384
uber,tabular,2,128,6,0.3852,732.6674198391597,754.3969211675977,765.0632653387624,742.0385762733786,0.0393
uber,tabular,2,128,7,0.4032,732.6674198391597,728.3639132628512,799.7615310123871,905.5224780186404,0.0421
uber,tabular,2,128,8,0.4193,732.6674198391597,712.0966515432447,806.6438520561305,894.2880292025095,0.0398
uber,tabular,2,128,9,0.4107,732.6674198391597,784.4360240124795,865.2666934725588,754.7504408375682,0.0434
uber,tabular,2,256,0,0.4457,732.6674198391597,706.8710381857965,738.0309235305978,758.6931316411169,0.0465
uber,tabular,2,256,1,0.3572,732.6674198391597,737.7351554395102,743.0761803207263,791.900150878097,0.0692
uber,tabular,2,256,2,0.3537,732.6674198391597,728.5719176935444,733.1705054234719,740.8555584933135,0.0368
uber,tabular,2,256,3,0.3375,732.6674198391597,739.421337164754,756.7398943701388,736.2974898711973,0.0375
uber,tabular,2,256,4,0.34,732.6674198391597,732.6794505315625,733.9258939487493,820.3721114388634,0.0379
uber,tabular,2,256,5,0.454,732.6674198391597,699.7557562986674,734.9080190931468,874.3346720338823,0.0431
uber,tabular,2,256,6,0.3981,732.6674198391597,751.6874711541516,809.1858459255159,751.2588326755069,0.0371
uber,tabular,2,256,7,0.3566,732.6674198391597,711.8453887984518,733.5335463984302,762.0853885665169,0.0424
uber,tabular,2,256,8,0.3823,732.6674198391597,806.819571747975,851.3903581975685,869.6238719354587,0.039
uber,tabular,2,256,9,0.3839,732.6674198391597,765.0715792888857,802.5666515473765,745.2260136619168,0.0421
uber,tabular,2,512,0,0.374,732.6674198391597,761.7342497392798,771.839623766929,734.9557546374419,0.0429
uber,tabular,2,512,1,0.4011,732.6674198391597,729.872914796081,735.3966609749393,736.3065061340176,0.0416
uber,tabular,2,512,2,0.3919,732.6674198391597,742.9269065318789,734.2187905214162,797.9262445350446,0.0415
uber,tabular,2,512,3,0.3519,732.6674198391597,747.0712446630176,734.5106458829267,733.9304952827367,0.036
uber,tabular,2,512,4,0.3501,732.6674198391597,725.2920776152038,733.4791437592843,733.3531752770838,0.0401
uber,tabular,2,512,5,0.3232,732.6674198391597,725.8407084379467,732.9280063790652,740.1032796621942,0.039
uber,tabular,2,512,6,0.3664,732.6674198391597,728.2742605385411,733.048948349404,732.9060877930985,0.0404
uber,tabular,2,512,7,0.4465,732.6674198391597,741.2282372359049,735.1179160176491,737.0519867214991,0.0364
uber,tabular,2,512,8,0.3127,732.6674198391597,731.3532045146085,735.4936679259205,762.4398760309375,0.0397
uber,tabular,2,512,9,0.3608,732.6674198391597,732.771410747015,734.1010370718428,739.8445166590075,0.0404
uber,tabular,2,1024,0,0.3366,732.6674198391597,727.0212393398591,733.0538147688005,737.686815845243,0.0409
uber,tabular,2,1024,1,0.3553,732.6674198391597,741.1219230560763,732.9451390179694,737.5608529095299,0.0432
uber,tabular,2,1024,2,0.3594,732.6674198391597,733.5690214859468,733.0074899161992,733.4835731141839,0.035
uber,tabular,2,1024,3,0.292,732.6674198391597,730.0635402140381,737.8211454183572,734.2176857355636,0.0339
uber,tabular,2,1024,4,0.4092,732.6674198391597,736.5103067130644,734.3381737390558,885.4495999216947,0.0503
uber,tabular,2,1024,5,0.4008,732.6674198391597,730.78096862238,732.8143099061297,742.4933888699381,0.0351
uber,tabular,2,1024,6,0.4224,732.6674198391597,737.950570231774,733.1790919450577,735.5768083428397,0.035
uber,tabular,2,1024,7,0.3329,732.6674198391597,786.1975118225341,808.2442688446674,736.715114282991,0.0369
uber,tabular,2,1024,8,0.3156,732.6674198391597,725.5067165503965,734.0376374003174,745.0437579603446,0.0413
uber,tabular,2,1024,9,0.3599,732.6674198391597,715.4226049174584,735.5289323598693,733.8037538706842,0.0359
uber,tabular,2,4096,0,0.3736,732.6674198391597,727.3981105687201,732.8319484119636,732.8801644571661,0.0463
uber,tabular,2,4096,1,0.3337,732.6674198391597,731.5659788491679,732.8920985369598,732.9392261335565,0.0659
uber,tabular,2,4096,2,0.3436,732.6674198391597,733.7916572487798,732.7397253321217,732.9065789230021,0.0628
uber,tabular,2,4096,3,0.4023,732.6674198391597,731.5108318777282,732.8368236987108,732.853248500461,0.0433
uber,tabular,2,4096,4,0.3211,732.6674198391597,734.187800617982,732.7623470619016,732.8652147141584,0.0364
uber,tabular,2,4096,5,0.3931,732.6674198391597,726.2860328369791,732.8241167735989,881.3621007118672,0.0531
uber,tabular,2,4096,6,0.4349,732.6674198391597,724.9027263156604,732.9097646019268,732.7820159449243,0.0589
uber,tabular,2,4096,7,0.3689,732.6674198391597,731.4920022824596,733.4162949669987,733.1051490282921,0.052
uber,tabular,2,4096,8,0.3467,732.6674198391597,732.4024042098638,732.74788074563,732.8809746295375,0.038
uber,tabular,2,4096,9,0.4214,732.6674198391597,734.8371892826563,732.7566788865589,733.2793454167045,0.0482
uber,tabular,2,8192,0,0.363,732.6674198391597,733.0723645866335,732.8427466949731,732.7172110672009,0.0558
uber,tabular,2,8192,1,0.3572,732.6674198391597,732.02817686137,732.8355717072809,733.6911924904443,0.0491
uber,tabular,2,8192,2,0.34,732.6674198391597,732.0053207057317,733.3064585356315,732.7145908196392,0.0449
uber,tabular,2,8192,3,0.3468,732.6674198391597,732.6976651316525,732.704817919541,732.9633928601061,0.0453
uber,tabular,2,8192,4,0.3827,732.6674198391597,731.909148292569,732.9542093070152,734.5799203073398,0.0489
uber,tabular,2,8192,5,0.3786,732.6674198391597,730.3867240334021,732.723087762973,732.7017506196988,0.0635
uber,tabular,2,8192,6,0.3196,732.6674198391597,730.9965083111163,732.9035432107132,732.9493423129543,0.0481
uber,tabular,2,8192,7,0.3864,732.6674198391597,733.9067025262897,732.831015567179,733.2269098899052,0.0479
uber,tabular,2,8192,8,0.364,732.6674198391597,733.0647762186728,733.3826487691673,733.1393738954289,0.0417
uber,tabular,2,8192,9,0.3042,732.6674198391597,728.3942901551885,732.7056027046195,732.8912531034557,0.0492
uber,tabular,4,64,0,0.5696,334.5880512492961,307.630133021304,346.63743948512735,415.88859663832403,0.0491
uber,tabular,4,64,1,0.7801,334.5880512492961,340.3956688162511,341.08017174819145,348.72810346988854,0.0392
uber,tabular,4,64,2,0.6168,334.5880512492961,326.8462180352476,382.44338912065916,367.58105109487167,0.0422
uber,tabular,4,64,3,0.6376,334.5880512492961,341.236803641795,363.1807758850673,438.89332992346965,0.0333
uber,tabular,4,64,4,0.6352,334.5880512492961,273.9879616186479,369.03182387699604,571.9748413543787,0.0375
uber,tabular,4,64,5,0.6246,334.5880512492961,261.1833379497854,347.8065768587128,359.3183241856858,0.036
uber,tabular,4,64,6,0.8441,334.5880512492961,340.21330944309074,398.4449957003639,440.38328688979266,0.0383
uber,tabular,4,64,7,0.537,334.5880512492961,317.7756731828614,372.5169740086216,509.21827064865363,0.0366
uber,tabular,4,64,8,0.4402,334.5880512492961,348.8499511252964,375.4611009844705,423.4362685974696,0.0424
uber,tabular,4,64,9,0.4508,334.5880512492961,382.9356955233724,391.9667634938547,493.7775475470692,0.0308
uber,tabular,4,128,0,0.4992,334.5880512492961,311.9971186792026,339.42892054456007,368.40697896931175,0.0354
uber,tabular,4,128,1,0.6837,334.5880512492961,267.0815933400351,346.7861149230995,352.68813682855773,0.0443
uber,tabular,4,128,2,0.462,334.5880512492961,363.0700836216399,387.54325299358226,350.89769098103204,0.0357
uber,tabular,4,128,3,0.4611,334.5880512492961,389.0741689511509,378.5751339169616,411.63334918969986,0.0399
uber,tabular,4,128,4,0.4473,334.5880512492961,323.03205222482694,348.53940270367565,413.7167978719357,0.0338
uber,tabular,4,128,5,0.5686,334.5880512492961,371.8448971885837,361.4693561299375,343.3019146483902,0.0237
uber,tabular,4,128,6,0.4492,334.5880512492961,320.21242459477736,345.57054618485614,353.6200553264304,0.0276
uber,tabular,4,128,7,0.739,334.5880512492961,327.75438052498856,336.69250156834187,338.1172430857713,0.0404
uber,tabular,4,128,8,0.6834,334.5880512492961,317.7296276142681,344.75571697371356,491.55502246705896,0.0263
uber,tabular,4,128,9,0.5277,334.5880512492961,323.5369192087157,358.45284691787054,362.6488375941525,0.0327
uber,tabular,4,256,0,0.6255,334.5880512492961,312.97395632879045,337.8701349252203,407.1785553002672,0.0274
uber,tabular,4,256,1,0.5858,334.5880512492961,318.43468636051364,339.3125036418856,342.6170620946769,0.0304
uber,tabular,4,256,2,0.4083,334.5880512492961,338.1938215635987,337.27929684271237,338.1709793772493,0.0251
uber,tabular,4,256,3,0.984,334.5880512492961,324.59366704120885,344.67043589653326,339.2356447448423,0.0244
uber,tabular,4,256,4,0.4316,334.5880512492961,349.1965258496812,339.81259467934603,344.2470845568507,0.0388
uber,tabular,4,256,5,0.499,334.5880512492961,389.4506142868672,394.91315225337473,396.2130425763904,0.0286
uber,tabular,4,256,6,0.3646,334.5880512492961,328.03886477664383,343.7973905234138,344.4068304591474,0.028
uber,tabular,4,256,7,0.3587,334.5880512492961,311.2404230375047,341.8353018168087,406.02741783338246,0.0255
uber,tabular,4,256,8,0.4763,334.5880512492961,323.25540363112873,340.64614166890186,423.01273689839894,0.0341
uber,tabular,4,256,9,0.5003,334.5880512492961,329.09304122108273,337.0065327256044,419.09103486864865,0.0515
uber,tabular,4,512,0,0.427,334.5880512492961,326.1187269357562,336.2442715908544,403.55179569796167,0.0345
uber,tabular,4,512,1,0.4929,334.5880512492961,329.1488539487191,338.8125553247394,362.37645014900124,0.0284
uber,tabular,4,512,2,0.6725,334.5880512492961,328.1322586067686,335.65319005394616,337.2638711151135,0.0284
uber,tabular,4,512,3,0.3941,334.5880512492961,339.00765899485464,344.51417919006735,339.41931199650423,0.0483
uber,tabular,4,512,4,0.4767,334.5880512492961,326.1855034696657,341.2271716133413,341.8173420784771,0.0242
uber,tabular,4,512,5,0.6948,334.5880512492961,329.65240405469336,338.24020298791925,339.3114985539746,0.0297
uber,tabular,4,512,6,0.3849,334.5880512492961,328.7647777584695,337.7006756160424,339.1793453802023,0.0279
uber,tabular,4,512,7,0.4805,334.5880512492961,345.19387469155055,337.9218776130915,339.8656104188601,0.0259
uber,tabular,4,512,8,0.3971,334.5880512492961,327.2861895548712,337.9065229853331,340.1006708432528,0.0269
uber,tabular,4,512,9,0.3948,334.5880512492961,332.1810151260095,337.8290343963461,337.3863103327908,0.0342
uber,tabular,4,1024,0,0.5458,334.5880512492961,332.48625268152665,336.28090022270925,343.3218617150437,0.03
uber,tabular,4,1024,1,0.4527,334.5880512492961,332.34538994225375,339.0558981778455,336.27240093451303,0.0348
uber,tabular,4,1024,2,0.5414,334.5880512492961,330.4509734704762,337.19443387762186,337.4164550115197,0.0254
uber,tabular,4,1024,3,0.3927,334.5880512492961,332.7785523689174,335.5774150702823,339.5399937423456,0.0278
uber,tabular,4,1024,4,0.4225,334.5880512492961,335.005019501265,336.7313255850616,337.4539334405815,0.0277
uber,tabular,4,1024,5,0.4228,334.5880512492961,322.39757334643735,337.8779084065113,335.5551765480552,0.0274
uber,tabular,4,1024,6,0.3976,334.5880512492961,330.0731406583803,336.90049670234066,395.56682281719566,0.0295
uber,tabular,4,1024,7,0.4506,334.5880512492961,337.0583732864617,339.0144328390453,337.5124467709684,0.0297
uber,tabular,4,1024,8,0.4365,334.5880512492961,328.1576715834212,335.9328457156056,398.92291972984657,0.0273
uber,tabular,4,1024,9,0.5499,334.5880512492961,332.6550955052264,335.0510283521362,336.0777170565425,0.0274
uber,tabular,4,4096,0,0.6761,334.5880512492961,330.93925259982166,334.8937754841909,335.4945027591348,0.047
uber,tabular,4,4096,1,0.5313,334.5880512492961,334.71179418733703,335.0712643154103,335.84523079214057,0.0297
uber,tabular,4,4096,2,0.6133,334.5880512492961,337.32329076910423,334.7123535403241,335.98791562788836,0.0423
uber,tabular,4,4096,3,0.6611,334.5880512492961,340.32203058678834,335.1478589917195,334.799262412582,0.0319
uber,tabular,4,4096,4,1.1699,334.5880512492961,337.93177037283186,334.66142364267034,334.8987743299366,0.0872
uber,tabular,4,4096,5,0.5198,334.5880512492961,332.84533841796866,335.62187518683515,334.88987383444953,0.0488
uber,tabular,4,4096,6,0.6687,334.5880512492961,337.0901452877407,335.49367476484736,393.7961861712468,0.0567
uber,tabular,4,4096,7,0.4219,334.5880512492961,337.67706757892597,335.0429968234092,335.012017979644,0.0321
uber,tabular,4,4096,8,0.369,334.5880512492961,329.7176601133409,335.45330292515723,335.73138771937784,0.0336
uber,tabular,4,4096,9,0.5198,334.5880512492961,331.11774321372997,335.1126936564109,335.8450220256968,0.0353
uber,tabular,4,8192,0,0.5278,334.5880512492961,335.05711820421266,334.8019466714477,334.91313607248037,0.0408
uber,tabular,4,8192,1,0.4727,334.5880512492961,337.2477226747501,335.0168958595326,334.6911810581491,0.0438
uber,tabular,4,8192,2,0.5508,334.5880512492961,335.3215089972933,334.7910454516061,334.92251027960197,0.0309
uber,tabular,4,8192,3,0.5438,334.5880512492961,337.18589214127417,334.743593164991,334.76056978313704,0.0597
uber,tabular,4,8192,4,0.6122,334.5880512492961,336.6681036321314,334.84368911135925,335.1281144647853,0.0434
uber,tabular,4,8192,5,0.5428,334.5880512492961,328.8711622502477,334.6429557691707,334.76341769981633,0.0436
uber,tabular,4,8192,6,0.5811,334.5880512492961,329.79730771079915,334.82459438852834,334.8383236416171,0.0628
uber,tabular,4,8192,7,0.5181,334.5880512492961,340.7972993931768,334.74746561756706,334.6731498680452,0.0411
uber,tabular,4,8192,8,0.5484,334.5880512492961,330.95456075922215,334.7203780199312,334.69324004869634,0.0509
uber,tabular,4,8192,9,0.4577,334.5880512492961,333.14951185590786,334.750733329426,334.74858080342744,0.045
uber,tabular,8,64,0,0.8517,165.0445862342811,140.82383509917912,211.3589560567571,264.49035507129,0.0306
uber,tabular,8,64,1,0.7425,165.0445862342811,123.8162217933906,202.80306407651074,227.44931382518945,0.0296
uber,tabular,8,64,2,0.7224,165.0445862342811,143.8986336363461,189.52597233573303,242.0977552001317,0.03
uber,tabular,8,64,3,0.5724,165.0445862342811,142.91737041162787,199.1607905141476,198.19492708755882,0.0383
uber,tabular,8,64,4,0.6075,165.0445862342811,134.4884784314815,180.14214739147923,224.25844932215298,0.0278
uber,tabular,8,64,5,0.6927,165.0445862342811,126.7955489571579,173.968208351185,194.21143898544864,0.026
uber,tabular,8,64,6,0.7316,165.0445862342811,170.04903462117286,205.54283303495123,184.13932025209436,0.0281
uber,tabular,8,64,7,0.5794,165.0445862342811,140.9717176577281,182.66893723743908,244.56212347642906,0.0292
uber,tabular,8,64,8,1.0179,165.0445862342811,127.89986711479621,179.27156382657847,196.54919195344377,0.0334
uber,tabular,8,64,9,0.3656,165.0445862342811,146.12341982446938,181.360168703175,255.14916408628972,0.0294
uber,tabular,8,128,0,0.6589,165.0445862342811,159.01391797546006,189.5410178965905,180.28192349733013,0.0331
uber,tabular,8,128,1,0.9542,165.0445862342811,151.29075962743255,175.33406334099885,288.46370863037873,0.0294
uber,tabular,8,128,2,0.5858,165.0445862342811,171.5968306587766,181.87394643903139,199.43308348586095,0.0408
uber,tabular,8,128,3,0.6759,165.0445862342811,153.33138816482614,170.67586763414596,217.30664726928043,0.033
uber,tabular,8,128,4,0.667,165.0445862342811,167.7643707186632,183.322243348822,231.0228661497749,0.038
uber,tabular,8,128,5,0.4916,165.0445862342811,153.3538454671397,166.46555476685052,189.96590662384827,0.0332
uber,tabular,8,128,6,0.457,165.0445862342811,150.10401584841887,189.93908444688026,183.3945647713063,0.0313
uber,tabular,8,128,7,1.0543,165.0445862342811,151.22714088707278,184.46960542510226,180.9090451598791,0.0377
uber,tabular,8,128,8,0.5478,165.0445862342811,145.43068836521016,184.52516842357394,192.73922002280713,0.0316
uber,tabular,8,128,9,0.8941,165.0445862342811,167.96748859434388,185.4192576134747,196.45455869095542,0.0337
uber,tabular,8,256,0,0.5959,165.0445862342811,151.1147744090028,168.03834336244014,188.37916989890857,0.032
uber,tabular,8,256,1,0.9471,165.0445862342811,155.38605064221318,170.00350767923405,175.1729572981038,0.0437
uber,tabular,8,256,2,0.8212,165.0445862342811,163.63827454133778,176.99884034719125,197.04372399655654,0.0335
uber,tabular,8,256,3,1.0159,165.0445862342811,165.9388360821569,177.16832246165802,166.9113732502537,0.0327
uber,tabular,8,256,4,1.3733,165.0445862342811,164.19271139201095,180.20789168390178,169.5650873372684,0.0296
uber,tabular,8,256,5,0.7674,165.0445862342811,165.96662646469431,185.58449015702888,172.27065427841757,0.0353
uber,tabular,8,256,6,1.0309,165.0445862342811,164.9706033189065,178.83778173746646,170.42345073642835,0.0366
uber,tabular,8,256,7,0.7812,165.0445862342811,166.79714077795805,171.48058119580315,198.52432966224188,0.0357
uber,tabular,8,256,8,0.5327,165.0445862342811,170.7347733499071,190.17578437619807,173.71423575629478,0.032
uber,tabular,8,256,9,1.1273,165.0445862342811,157.19505494771343,172.00217712649854,178.50514794383662,0.0359
uber,tabular,8,512,0,0.8892,165.0445862342811,161.7377139322797,169.48283173281806,170.07025842125637,0.0346
uber,tabular,8,512,1,1.0228,165.0445862342811,148.57931460876677,164.22270930641253,178.83764429684084,0.0377
uber,tabular,8,512,2,0.7358,165.0445862342811,167.3720410251067,168.1798708029143,171.06566461191113,0.0316
uber,tabular,8,512,3,0.596,165.0445862342811,164.30011877726554,171.2119889579767,173.78253090521991,0.0358
uber,tabular,8,512,4,0.5461,165.0445862342811,159.12305254003132,164.61579175828535,170.59194820736639,0.0356
uber,tabular,8,512,5,0.6372,165.0445862342811,162.04534491681318,167.9599562097463,177.97348965459116,0.0334
uber,tabular,8,512,6,0.6168,165.0445862342811,153.4390069300916,163.64090649323327,174.90835410788202,0.0389
uber,tabular,8,512,7,0.5895,165.0445862342811,169.49296208289618,173.7782895560349,190.24042128433777,0.036
uber,tabular,8,512,8,0.7635,165.0445862342811,162.8378576863865,169.62243974859786,175.26966847113042,0.0399
uber,tabular,8,512,9,1.2968,165.0445862342811,163.34408627991118,164.08663873252578,196.1562339322291,0.0382
uber,tabular,8,1024,0,1.6078,165.0445862342811,161.81696346710814,167.18451191288153,171.18211523398884,0.0364
uber,tabular,8,1024,1,1.1682,165.0445862342811,158.0546847905216,161.22495316518638,163.51744791854227,0.0351
uber,tabular,8,1024,2,0.8729,165.0445862342811,159.46902717281685,162.29575333943262,162.63285729239254,0.0375
uber,tabular,8,1024,3,0.4338,165.0445862342811,174.03606774820165,176.75266603755705,162.13459071077258,0.0341
uber,tabular,8,1024,4,1.3737,165.0445862342811,158.77005110435516,167.35517090017083,168.74551075036283,0.0374
uber,tabular,8,1024,5,0.5626,165.0445862342811,157.42814362479365,162.18782210572272,166.76060605796778,0.0363
uber,tabular,8,1024,6,1.4138,165.0445862342811,160.11429977527985,167.9596429374218,169.3962591461504,0.0363
uber,tabular,8,1024,7,0.6805,165.0445862342811,166.72804877598446,167.07974079718576,170.94912740872542,0.0349
uber,tabular,8,1024,8,0.558,165.0445862342811,157.9542898845711,164.40279445143932,170.42202341066758,0.0314
uber,tabular,8,1024,9,0.7113,165.0445862342811,168.87333288321878,176.2348178147812,168.053268663473,0.0334
uber,tabular,8,4096,0,0.8774,165.0445862342811,183.656212424546,186.82855834552825,169.3417820528879,0.0391
uber,tabular,8,4096,1,0.6741,165.0445862342811,167.03198294394915,165.46608456237198,162.05945926114026,0.053
uber,tabular,8,4096,2,0.6686,165.0445862342811,161.95455057314086,160.86385247112682,168.6132912686026,0.068
uber,tabular,8,4096,3,0.6457,165.0445862342811,169.57386580593615,169.69767947665252,166.647671703146,0.0551
uber,tabular,8,4096,4,0.9622,165.0445862342811,162.00236670669054,160.94597619384632,165.42636487099534,0.0495
uber,tabular,8,4096,5,0.828,165.0445862342811,169.85023748311377,168.3602529447005,168.69881019589445,0.0897
uber,tabular,8,4096,6,0.9977,165.0445862342811,161.82448396435652,160.99220810791496,167.56569098702454,0.0608
uber,tabular,8,4096,7,0.6294,165.0445862342811,163.74005820422366,165.89164088410695,167.03460684066755,0.069
uber,tabular,8,4096,8,0.8431,165.0445862342811,159.01867760207222,161.22265652903306,163.7552142645934,0.0422
uber,tabular,8,4096,9,0.9945,165.0445862342811,164.52231912142707,166.2258697806914,166.2669376376464,0.0486
uber,tabular,8,8192,0,0.5701,165.0445862342811,167.1335310211599,165.24393023556507,161.00107021189984,0.1005
uber,tabular,8,8192,1,0.6634,165.0445862342811,165.10080070066707,165.57779622009912,161.08749120726566,0.0483
uber,tabular,8,8192,2,0.4885,165.0445862342811,182.7655233566248,183.56088499565809,166.24170279904973,0.0373
uber,tabular,8,8192,3,0.6218,165.0445862342811,161.12231473665312,160.98465510267488,161.62188655630513,0.0477
