Dataset,Clusters,Budget,Iteration,Cost,Time
donuts,2,4096,2,99352963.53989375,0.010623250000207918
donuts,2,4096,3,99352921.30872919,0.010456666999743902
donuts,2,4096,4,99289723.5372428,0.009820375000344939
donuts,4,64,0,45096823.43885175,0.007707499999014544
donuts,4,64,1,51766485.214169584,0.006815624999944703
donuts,4,64,2,58215178.83972496,0.006831292001152178
donuts,4,64,3,60154995.046422645,0.006927917000211892
donuts,4,64,4,47071941.38913175,0.0075710839992098045
donuts,4,128,0,50201207.44014802,0.006963042000279529
donuts,4,128,1,47195456.6739818,0.008043583000471699
donuts,4,128,2,45878396.58953199,0.007350124998993124
donuts,4,128,3,45128737.30452731,0.007244041999001638
donuts,4,128,4,49855180.2778063,0.006912582999575534
donuts,4,256,0,47982433.05238022,0.0076505830002133735
donuts,4,256,1,45634230.643772446,0.007054916999550187
donuts,4,256,2,48465540.547100455,0.007138875000237022
donuts,4,256,3,48904470.45524898,0.007698917001107475
donuts,4,256,4,44488514.96457974,0.007602665999002056
donuts,4,512,0,44537194.572821595,0.00794783300079871
donuts,4,512,1,46419336.49975823,0.007126708000214421
donuts,4,512,2,44209058.4902504,0.007204625000667875
donuts,4,512,3,44368890.947306655,0.007468875000995467
donuts,4,512,4,48598706.365907595,0.007279875000676839
donuts,4,1024,0,48703901.04093134,0.008675999999468331
donuts,4,1024,1,44961384.64527385,0.007899584001279436
donuts,4,1024,2,44061185.55280834,0.00862158299969451
donuts,4,1024,3,48967237.14458915,0.007936083000458893
donuts,4,1024,4,45365366.49513055,0.007815208000465645
donuts,4,2048,0,44143348.90858675,0.011193166999873938
donuts,4,2048,1,44268634.60560403,0.01125066699933086
donuts,4,2048,2,44185445.15731233,0.010385792000306537
donuts,4,2048,3,44048220.477279656,0.00952016600058414
donuts,4,2048,4,44124958.32116914,0.010279457999786246
donuts,4,4096,0,43968018.99994933,0.01403270900118514
donuts,4,4096,1,44033915.91795608,0.013589541998953791
donuts,4,4096,2,44087094.13657321,0.010335082999517908
donuts,4,4096,3,44002014.52565326,0.012083333000191487
donuts,4,4096,4,48459580.44989449,0.012769792001563474
donuts,8,64,0,19407065.37567524,0.007000999999945634
donuts,8,64,1,19290173.867679175,0.006954624999707448
donuts,8,64,2,18860456.28359627,0.0069693749992438825
donuts,8,64,3,18059963.093535066,0.00692512500063458
donuts,8,64,4,16908525.88783035,0.006993541001065751
donuts,8,128,0,16444987.840532681,0.007823374999134103
donuts,8,128,1,17133743.986365598,0.0069779169989487855
