Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,16,1024,0,7957.994140503788,0.38735989993438125
spotify,16,1024,1,7996.9087078404245,0.35409430018626153
spotify,16,1024,2,8132.970166263422,0.331878200173378
spotify,16,1024,3,7965.8192653186825,0.36704750009812415
spotify,16,1024,4,7870.9944540144625,0.3595943998079747
spotify,16,2048,0,7813.816913508268,0.35620380006730556
spotify,16,2048,1,7784.546087226672,0.44348979997448623
spotify,16,2048,2,7949.8764892976915,0.40765680000185966
spotify,16,2048,3,7793.165921087833,0.43694559996947646
spotify,16,2048,4,7898.192506872592,0.40388820017687976
spotify,16,4096,0,7761.480840925964,0.42725720000453293
spotify,16,4096,1,7795.14269215004,0.42512849997729063
spotify,16,4096,2,7830.900670596208,0.487349099945277
spotify,16,4096,3,7734.446744842238,0.42156790010631084
spotify,16,4096,4,7751.947866796769,0.45062969997525215
spotify,32,64,0,20147.191428470986,0.44262260012328625
spotify,32,64,1,15124.948900405325,0.5016327002085745
spotify,32,64,2,18175.7862242028,0.49267460010014474
spotify,32,64,3,18488.23530049796,0.4544295999221504
spotify,32,64,4,20620.994445795586,0.49489629990421236
spotify,32,128,0,8413.846044292073,0.5074797999113798
spotify,32,128,1,8486.73926630833,0.43383300001733005
spotify,32,128,2,8650.589897532413,0.4517502000089735
spotify,32,128,3,7974.23656117784,0.4312846001703292
spotify,32,128,4,8323.438114711396,0.45878610014915466
spotify,32,256,0,6603.811860471813,0.457681099884212
spotify,32,256,1,6844.18292811054,0.4485100000165403
spotify,32,256,2,6759.707022948429,0.5011418999638408
spotify,32,256,3,6623.433938797141,0.4298665998503566
spotify,32,256,4,6413.436718897856,0.46610710001550615
spotify,32,512,0,6379.251719155587,0.49545509996823967
spotify,32,512,1,6277.830556310228,0.41008489998057485
spotify,32,512,2,6341.78317508334,0.5326204998418689
spotify,32,512,3,6300.837428961089,0.4416021001525223
spotify,32,512,4,6218.25386975381,0.49503220012411475
spotify,32,1024,0,6067.970252983503,0.4896627999842167
spotify,32,1024,1,6096.641644960338,0.47485180012881756
spotify,32,1024,2,6179.016977829812,0.5301663000136614
spotify,32,1024,3,6108.131518578442,0.4916113999206573
spotify,32,1024,4,6079.457365375376,0.5565444000530988
spotify,32,2048,0,5945.0837509668,0.5632749998476356
spotify,32,2048,1,5925.6273585314575,0.5836473000235856
spotify,32,2048,2,5898.485865308694,0.5537063002120703
spotify,32,2048,3,5901.772142734988,0.5926920000929385
spotify,32,2048,4,5892.187474379911,0.6228155000135303
spotify,32,4096,0,5795.386966588648,0.5796809000894427
spotify,32,4096,1,5803.545527520666,0.6350722000934184
spotify,32,4096,2,5746.386944204734,0.6258365998510271
spotify,32,4096,3,5808.747672449661,0.6076109998393804
spotify,32,4096,4,5776.748115317516,0.5906506001483649
spotify,64,64,0,18901.666498918166,0.7508155000396073
spotify,64,64,1,18691.195055879994,0.8751949002034962
spotify,64,64,2,17883.22610790488,0.8113959000911564
spotify,64,64,3,18517.176820593293,0.8972786001395434
spotify,64,64,4,19570.938564559918,0.7773578998167068
spotify,64,128,0,11037.678661509737,0.7845065000001341
spotify,64,128,1,10685.979073823511,0.867825899971649
spotify,64,128,2,11143.35346049751,0.8191035001073033
spotify,64,128,3,12334.795525628215,0.8348777000792325
spotify,64,128,4,11499.606914485194,0.7989861001260579
spotify,64,256,0,5499.5725652279,0.7913493998348713
spotify,64,256,1,5789.480763424475,0.7253276000265032
spotify,64,256,2,5671.685967270806,0.8511055000126362
spotify,64,256,3,5847.719572346534,0.8418916999362409
spotify,64,256,4,5584.034611516888,0.7567377998493612
spotify,64,512,0,4828.572571472039,0.7103079000953585
spotify,64,512,1,4936.7751808281,0.8844663000199944
spotify,64,512,2,4883.123180253571,0.8211435000412166
spotify,64,512,3,4911.923751759237,0.805629099952057
